,Pd_1s
-59.57979999999999,0.0
-59.5698,0.0
-59.559799999999996,0.0
-59.54979999999999,0.0
-59.5398,0.0
-59.529799999999994,0.0
-59.51979999999999,0.0
-59.5098,0.0
-59.49979999999999,0.0
-59.4898,0.0
-59.4798,0.0
-59.46979999999999,0.0
-59.4598,0.0
-59.449799999999996,0.0
-59.439800000000005,0.0
-59.4298,0.0
-59.419799999999995,0.0
-59.409800000000004,0.0
-59.3998,0.0
-59.389799999999994,0.0
-59.3798,0.0
-59.3698,0.0
-59.35979999999999,0.0
-59.3498,0.0
-59.3398,0.0
-59.329800000000006,0.0
-59.3198,0.0
-59.309799999999996,0.0
-59.299800000000005,0.0
-59.2898,0.0
-59.279799999999994,0.0
-59.269800000000004,0.0
-59.2598,0.0
-59.24979999999999,0.0
-59.2398,0.0
-59.2298,0.0
-59.219800000000006,0.0
-59.2098,0.0
-59.199799999999996,0.0
-59.189800000000005,0.0
-59.1798,0.0
-59.169799999999995,0.0
-59.159800000000004,0.0
-59.1498,0.0
-59.139799999999994,0.0
-59.1298,0.0
-59.1198,0.0
-59.10979999999999,0.0
-59.0998,0.0
-59.0898,0.0
-59.079800000000006,0.0
-59.0698,0.0
-59.059799999999996,0.0
-59.049800000000005,0.0
-59.0398,0.0
-59.029799999999994,0.0
-59.019800000000004,0.0
-59.0098,0.0
-58.99979999999999,0.0
-58.9898,0.0
-58.9798,0.0
-58.969800000000006,0.0
-58.9598,0.0
-58.949799999999996,0.0
-58.939800000000005,0.0
-58.9298,0.0
-58.919799999999995,0.0
-58.909800000000004,0.0
-58.8998,0.0
-58.889799999999994,0.0
-58.8798,0.0
-58.8698,0.0
-58.85979999999999,0.0
-58.8498,0.0
-58.8398,0.0
-58.829800000000006,0.0
-58.8198,0.0
-58.809799999999996,0.0
-58.799800000000005,0.0
-58.7898,0.0
-58.779799999999994,0.0
-58.769800000000004,0.0
-58.7598,0.0
-58.74979999999999,0.0
-58.7398,0.0
-58.7298,0.0
-58.719800000000006,0.0
-58.7098,0.0
-58.699799999999996,0.0
-58.689800000000005,0.0
-58.6798,0.0
-58.669799999999995,0.0
-58.659800000000004,0.0
-58.6498,0.0
-58.639799999999994,0.0
-58.6298,0.0
-58.6198,0.0
-58.60979999999999,0.0
-58.5998,0.0
-58.5898,0.0
-58.579800000000006,0.0
-58.5698,0.0
-58.559799999999996,0.0
-58.549800000000005,0.0
-58.5398,0.0
-58.529799999999994,0.0
-58.519800000000004,0.0
-58.5098,0.0
-58.49979999999999,0.0
-58.4898,0.0
-58.4798,0.0
-58.469800000000006,0.0
-58.4598,0.0
-58.449799999999996,0.0
-58.439800000000005,0.0
-58.4298,0.0
-58.419799999999995,0.0
-58.409800000000004,0.0
-58.3998,0.0
-58.389799999999994,0.0
-58.3798,0.0
-58.3698,0.0
-58.35979999999999,0.0
-58.3498,0.0
-58.3398,0.0
-58.329800000000006,0.0
-58.3198,0.0
-58.309799999999996,0.0
-58.299800000000005,0.0
-58.2898,0.0
-58.279799999999994,0.0
-58.269800000000004,0.0
-58.2598,0.0
-58.24979999999999,0.0
-58.2398,0.0
-58.2298,0.0
-58.219800000000006,0.0
-58.2098,0.0
-58.199799999999996,0.0
-58.189800000000005,0.0
-58.1798,0.0
-58.169799999999995,0.0
-58.159800000000004,0.0
-58.1498,0.0
-58.139799999999994,0.0
-58.1298,0.0
-58.1198,0.0
-58.10979999999999,0.0
-58.0998,0.0
-58.0898,0.0
-58.079800000000006,0.0
-58.0698,0.0
-58.059799999999996,0.0
-58.049800000000005,0.0
-58.0398,0.0
-58.029799999999994,0.0
-58.019800000000004,0.0
-58.0098,0.0
-57.99979999999999,0.0
-57.9898,0.0
-57.9798,0.0
-57.969800000000006,0.0
-57.9598,0.0
-57.949799999999996,0.0
-57.939800000000005,0.0
-57.9298,0.0
-57.919799999999995,0.0
-57.909800000000004,0.0
-57.8998,0.0
-57.889799999999994,0.0
-57.8798,0.0
-57.8698,0.0
-57.85979999999999,0.0
-57.8498,0.0
-57.8398,0.0
-57.829800000000006,0.0
-57.8198,0.0
-57.809799999999996,0.0
-57.799800000000005,0.0
-57.7898,0.0
-57.779799999999994,0.0
-57.769800000000004,0.0
-57.7598,0.0
-57.74979999999999,0.0
-57.7398,0.0
-57.7298,0.0
-57.719800000000006,0.0
-57.7098,0.0
-57.699799999999996,0.0
-57.689800000000005,0.0
-57.6798,0.0
-57.669799999999995,0.0
-57.659800000000004,0.0
-57.6498,0.0
-57.639799999999994,0.0
-57.6298,0.0
-57.6198,0.0
-57.60979999999999,0.0
-57.5998,0.0
-57.5898,0.0
-57.579800000000006,0.0
-57.5698,0.0
-57.559799999999996,0.0
-57.549800000000005,0.0
-57.5398,0.0
-57.529799999999994,0.0
-57.519800000000004,0.0
-57.5098,0.0
-57.49979999999999,0.0
-57.4898,0.0
-57.4798,0.0
-57.469800000000006,0.0
-57.4598,0.0
-57.449799999999996,0.0
-57.439800000000005,0.0
-57.4298,0.0
-57.419799999999995,0.0
-57.409800000000004,0.0
-57.3998,0.0
-57.389799999999994,0.0
-57.3798,0.0
-57.3698,0.0
-57.35979999999999,0.0
-57.3498,0.0
-57.3398,0.0
-57.329800000000006,0.0
-57.3198,0.0
-57.309799999999996,0.0
-57.299800000000005,0.0
-57.2898,0.0
-57.279799999999994,0.0
-57.269800000000004,0.0
-57.2598,0.0
-57.24979999999999,0.0
-57.2398,0.0
-57.2298,0.0
-57.219800000000006,0.0
-57.2098,0.0
-57.199799999999996,0.0
-57.189800000000005,0.0
-57.1798,0.0
-57.169799999999995,0.0
-57.159800000000004,0.0
-57.1498,0.0
-57.139799999999994,0.0
-57.1298,0.0
-57.1198,0.0
-57.10979999999999,0.0
-57.0998,0.0
-57.0898,0.0
-57.079800000000006,0.0
-57.0698,0.0
-57.059799999999996,0.0
-57.049800000000005,0.0
-57.0398,0.0
-57.029799999999994,0.0
-57.019800000000004,0.0
-57.0098,0.0
-56.99979999999999,0.0
-56.9898,0.0
-56.9798,0.0
-56.969800000000006,0.0
-56.9598,0.0
-56.949799999999996,0.0
-56.939800000000005,0.0
-56.9298,0.0
-56.919799999999995,0.0
-56.909800000000004,0.0
-56.8998,0.0
-56.889799999999994,0.0
-56.8798,0.0
-56.8698,0.0
-56.85979999999999,0.0
-56.8498,0.0
-56.8398,0.0
-56.829800000000006,0.0
-56.8198,0.0
-56.809799999999996,0.0
-56.799800000000005,0.0
-56.7898,0.0
-56.779799999999994,0.0
-56.769800000000004,0.0
-56.7598,0.0
-56.74979999999999,0.0
-56.7398,0.0
-56.7298,0.0
-56.719800000000006,0.0
-56.7098,0.0
-56.699799999999996,0.0
-56.689800000000005,0.0
-56.6798,0.0
-56.669799999999995,0.0
-56.659800000000004,0.0
-56.6498,0.0
-56.639799999999994,0.0
-56.6298,0.0
-56.6198,0.0
-56.60979999999999,0.0
-56.5998,0.0
-56.5898,0.0
-56.579800000000006,0.0
-56.5698,0.0
-56.559799999999996,0.0
-56.549800000000005,0.0
-56.5398,0.0
-56.529799999999994,0.0
-56.519800000000004,0.0
-56.5098,0.0
-56.49979999999999,0.0
-56.4898,0.0
-56.4798,0.0
-56.469800000000006,0.0
-56.4598,0.0
-56.449799999999996,0.0
-56.439800000000005,0.0
-56.4298,0.0
-56.419799999999995,0.0
-56.409800000000004,0.0
-56.3998,0.0
-56.389799999999994,0.0
-56.3798,0.0
-56.3698,0.0
-56.35979999999999,0.0
-56.3498,0.0
-56.3398,0.0
-56.329800000000006,0.0
-56.3198,0.0
-56.309799999999996,0.0
-56.299800000000005,0.0
-56.2898,0.0
-56.279799999999994,0.0
-56.269800000000004,0.0
-56.2598,0.0
-56.24979999999999,0.0
-56.2398,0.0
-56.2298,0.0
-56.219800000000006,0.0
-56.2098,0.0
-56.199799999999996,0.0
-56.189800000000005,0.0
-56.1798,0.0
-56.169799999999995,0.0
-56.159800000000004,0.0
-56.1498,0.0
-56.139799999999994,0.0
-56.1298,0.0
-56.1198,0.0
-56.10979999999999,0.0
-56.0998,0.0
-56.0898,0.0
-56.079800000000006,0.0
-56.0698,0.0
-56.059799999999996,0.0
-56.049800000000005,0.0
-56.0398,0.0
-56.029799999999994,0.0
-56.019800000000004,0.0
-56.0098,0.0
-55.99979999999999,0.0
-55.9898,0.0
-55.9798,0.0
-55.969800000000006,0.0
-55.9598,0.0
-55.949799999999996,0.0
-55.939800000000005,0.0
-55.9298,0.0
-55.919799999999995,0.0
-55.909800000000004,0.0
-55.8998,0.0
-55.889799999999994,0.0
-55.8798,0.0
-55.8698,0.0
-55.85979999999999,0.0
-55.8498,0.0
-55.8398,0.0
-55.829800000000006,0.0
-55.8198,0.0
-55.809799999999996,0.0
-55.799800000000005,0.0
-55.7898,0.0
-55.779799999999994,0.0
-55.769800000000004,0.0
-55.7598,0.0
-55.74979999999999,0.0
-55.7398,0.0
-55.7298,0.0
-55.719800000000006,0.0
-55.7098,0.0
-55.699799999999996,0.0
-55.689800000000005,0.0
-55.6798,0.0
-55.669799999999995,0.0
-55.659800000000004,0.0
-55.6498,0.0
-55.639799999999994,0.0
-55.6298,0.0
-55.6198,0.0
-55.60979999999999,0.0
-55.5998,0.0
-55.5898,0.0
-55.579800000000006,0.0
-55.5698,0.0
-55.559799999999996,0.0
-55.549800000000005,0.0
-55.5398,0.0
-55.529799999999994,0.0
-55.519800000000004,0.0
-55.5098,0.0
-55.49979999999999,0.0
-55.4898,0.0
-55.4798,0.0
-55.469800000000006,0.0
-55.4598,0.0
-55.449799999999996,0.0
-55.439800000000005,0.0
-55.4298,0.0
-55.419799999999995,0.0
-55.409800000000004,0.0
-55.3998,0.0
-55.389799999999994,0.0
-55.3798,0.0
-55.3698,0.0
-55.35979999999999,0.0
-55.3498,0.0
-55.3398,0.0
-55.329800000000006,0.0
-55.3198,0.0
-55.309799999999996,0.0
-55.299800000000005,0.0
-55.2898,0.0
-55.279799999999994,0.0
-55.269800000000004,0.0
-55.2598,0.0
-55.24979999999999,0.0
-55.2398,0.0
-55.2298,0.0
-55.219800000000006,0.0
-55.2098,0.0
-55.199799999999996,0.0
-55.189800000000005,0.0
-55.1798,0.0
-55.169799999999995,0.0
-55.159800000000004,0.0
-55.1498,0.0
-55.139799999999994,0.0
-55.1298,0.0
-55.1198,0.0
-55.10979999999999,0.0
-55.0998,0.0
-55.0898,0.0
-55.079800000000006,0.0
-55.0698,0.0
-55.059799999999996,0.0
-55.049800000000005,0.0
-55.0398,0.0
-55.029799999999994,0.0
-55.019800000000004,0.0
-55.0098,0.0
-54.99979999999999,0.0
-54.9898,0.0
-54.9798,0.0
-54.969800000000006,0.0
-54.9598,0.0
-54.949799999999996,0.0
-54.939800000000005,0.0
-54.9298,0.0
-54.919799999999995,0.0
-54.909800000000004,0.0
-54.8998,0.0
-54.889799999999994,0.0
-54.8798,0.0
-54.8698,0.0
-54.85979999999999,0.0
-54.8498,0.0
-54.8398,0.0
-54.829800000000006,0.0
-54.8198,0.0
-54.809799999999996,0.0
-54.799800000000005,0.0
-54.7898,0.0
-54.779799999999994,0.0
-54.769800000000004,0.0
-54.7598,0.0
-54.74979999999999,0.0
-54.7398,0.0
-54.7298,0.0
-54.719800000000006,0.0
-54.7098,0.0
-54.699799999999996,0.0
-54.689800000000005,0.0
-54.6798,0.0
-54.669799999999995,0.0
-54.659800000000004,0.0
-54.6498,0.0
-54.639799999999994,0.0
-54.6298,0.0
-54.6198,0.0
-54.60979999999999,0.0
-54.5998,0.0
-54.5898,0.0
-54.579800000000006,0.0
-54.5698,0.0
-54.559799999999996,0.0
-54.549800000000005,0.0
-54.5398,0.0
-54.529799999999994,0.0
-54.519800000000004,0.0
-54.5098,0.0
-54.49979999999999,0.0
-54.4898,0.0
-54.4798,0.0
-54.469800000000006,0.0
-54.4598,0.0
-54.449799999999996,0.0
-54.439800000000005,0.0
-54.4298,0.0
-54.419799999999995,0.0
-54.409800000000004,0.0
-54.3998,0.0
-54.389799999999994,0.0
-54.3798,0.0
-54.3698,0.0
-54.35979999999999,0.0
-54.3498,0.0
-54.3398,0.0
-54.329800000000006,0.0
-54.3198,0.0
-54.309799999999996,0.0
-54.299800000000005,0.0
-54.2898,0.0
-54.279799999999994,0.0
-54.269800000000004,0.0
-54.2598,0.0
-54.24979999999999,0.0
-54.2398,0.0
-54.2298,0.0
-54.219800000000006,0.0
-54.2098,0.0
-54.199799999999996,0.0
-54.189800000000005,0.0
-54.1798,0.0
-54.169799999999995,0.0
-54.159800000000004,0.0
-54.1498,0.0
-54.139799999999994,0.0
-54.1298,0.0
-54.1198,0.0
-54.10979999999999,0.0
-54.0998,0.0
-54.0898,0.0
-54.079800000000006,0.0
-54.0698,0.0
-54.059799999999996,0.0
-54.049800000000005,0.0
-54.0398,0.0
-54.029799999999994,0.0
-54.019800000000004,0.0
-54.0098,0.0
-53.99979999999999,0.0
-53.9898,0.0
-53.9798,0.0
-53.969800000000006,0.0
-53.9598,0.0
-53.949799999999996,0.0
-53.939800000000005,0.0
-53.9298,0.0
-53.919799999999995,0.0
-53.909800000000004,0.0
-53.8998,0.0
-53.889799999999994,0.0
-53.8798,0.0
-53.8698,0.0
-53.85979999999999,0.0
-53.8498,0.0
-53.8398,0.0
-53.829800000000006,0.0
-53.8198,0.0
-53.809799999999996,0.0
-53.799800000000005,0.0
-53.7898,0.0
-53.779799999999994,0.0
-53.769800000000004,0.0
-53.7598,0.0
-53.74979999999999,0.0
-53.7398,0.0
-53.7298,0.0
-53.719800000000006,0.0
-53.7098,0.0
-53.699799999999996,0.0
-53.689800000000005,0.0
-53.6798,0.0
-53.669799999999995,0.0
-53.659800000000004,0.0
-53.6498,0.0
-53.639799999999994,0.0
-53.6298,0.0
-53.6198,0.0
-53.60979999999999,0.0
-53.5998,0.0
-53.5898,0.0
-53.579800000000006,0.0
-53.5698,0.0
-53.559799999999996,0.0
-53.549800000000005,0.0
-53.5398,0.0
-53.529799999999994,0.0
-53.519800000000004,0.0
-53.5098,0.0
-53.49979999999999,0.0
-53.4898,0.0
-53.4798,0.0
-53.469800000000006,0.0
-53.4598,0.0
-53.449799999999996,0.0
-53.439800000000005,0.0
-53.4298,0.0
-53.419799999999995,0.0
-53.409800000000004,0.0
-53.3998,0.0
-53.389799999999994,0.0
-53.3798,0.0
-53.3698,0.0
-53.35979999999999,0.0
-53.3498,0.0
-53.3398,0.0
-53.329800000000006,0.0
-53.3198,0.0
-53.309799999999996,0.0
-53.299800000000005,0.0
-53.2898,0.0
-53.279799999999994,0.0
-53.269800000000004,0.0
-53.2598,0.0
-53.24979999999999,0.0
-53.2398,0.0
-53.2298,0.0
-53.219800000000006,0.0
-53.2098,0.0
-53.199799999999996,0.0
-53.189800000000005,0.0
-53.1798,0.0
-53.169799999999995,0.0
-53.159800000000004,0.0
-53.1498,0.0
-53.139799999999994,0.0
-53.1298,0.0
-53.1198,0.0
-53.10979999999999,0.0
-53.0998,0.0
-53.0898,0.0
-53.079800000000006,0.0
-53.0698,0.0
-53.059799999999996,0.0
-53.049800000000005,0.0
-53.0398,0.0
-53.029799999999994,0.0
-53.019800000000004,0.0
-53.0098,0.0
-52.99979999999999,0.0
-52.9898,0.0
-52.9798,0.0
-52.969800000000006,0.0
-52.9598,0.0
-52.949799999999996,0.0
-52.939800000000005,0.0
-52.9298,0.0
-52.919799999999995,0.0
-52.909800000000004,0.0
-52.8998,0.0
-52.889799999999994,0.0
-52.8798,0.0
-52.8698,0.0
-52.85979999999999,0.0
-52.8498,0.0
-52.8398,0.0
-52.829800000000006,0.0
-52.8198,0.0
-52.809799999999996,0.0
-52.799800000000005,0.0
-52.7898,0.0
-52.779799999999994,0.0
-52.769800000000004,0.0
-52.7598,0.0
-52.74979999999999,0.0
-52.7398,0.0
-52.7298,0.0
-52.719800000000006,0.0
-52.7098,0.0
-52.699799999999996,0.0
-52.689800000000005,0.0
-52.6798,0.0
-52.669799999999995,0.0
-52.659800000000004,0.0
-52.6498,0.0
-52.639799999999994,0.0
-52.6298,0.0
-52.6198,0.0
-52.60979999999999,0.0
-52.5998,0.0
-52.5898,0.0
-52.579800000000006,0.0
-52.5698,0.0
-52.559799999999996,0.0
-52.549800000000005,0.0
-52.5398,0.0
-52.529799999999994,0.0
-52.519800000000004,0.0
-52.5098,0.0
-52.49979999999999,0.0
-52.4898,0.0
-52.4798,0.0
-52.469800000000006,0.0
-52.4598,0.0
-52.449799999999996,0.0
-52.439800000000005,0.0
-52.4298,0.0
-52.419799999999995,0.0
-52.409800000000004,0.0
-52.3998,0.0
-52.389799999999994,0.0
-52.3798,0.0
-52.3698,0.0
-52.35979999999999,0.0
-52.3498,0.0
-52.3398,0.0
-52.329800000000006,0.0
-52.3198,0.0
-52.309799999999996,0.0
-52.299800000000005,0.0
-52.2898,0.0
-52.279799999999994,0.0
-52.269800000000004,0.0
-52.2598,0.0
-52.24979999999999,0.0
-52.2398,0.0
-52.2298,0.0
-52.219800000000006,0.0
-52.2098,0.0
-52.199799999999996,0.0
-52.189800000000005,0.0
-52.1798,0.0
-52.169799999999995,0.0
-52.159800000000004,0.0
-52.1498,0.0
-52.139799999999994,0.0
-52.1298,0.0
-52.1198,0.0
-52.10979999999999,0.0
-52.0998,0.0
-52.0898,0.0
-52.079800000000006,0.0
-52.0698,0.0
-52.059799999999996,0.0
-52.049800000000005,0.0
-52.0398,0.0
-52.029799999999994,0.0
-52.019800000000004,0.0
-52.0098,0.0
-51.99979999999999,0.0
-51.9898,0.0
-51.9798,0.0
-51.969800000000006,0.0
-51.9598,0.0
-51.949799999999996,0.0
-51.939800000000005,0.0
-51.9298,0.0
-51.919799999999995,0.0
-51.909800000000004,0.0
-51.8998,0.0
-51.889799999999994,0.0
-51.8798,0.0
-51.8698,0.0
-51.85979999999999,0.0
-51.8498,0.0
-51.8398,0.0
-51.829800000000006,0.0
-51.8198,0.0
-51.809799999999996,0.0
-51.799800000000005,0.0
-51.7898,0.0
-51.779799999999994,0.0
-51.769800000000004,0.0
-51.7598,0.0
-51.74979999999999,0.0
-51.7398,0.0
-51.7298,0.0
-51.719800000000006,0.0
-51.7098,0.0
-51.699799999999996,0.0
-51.689800000000005,0.0
-51.6798,0.0
-51.669799999999995,0.0
-51.659800000000004,0.0
-51.6498,0.0
-51.639799999999994,0.0
-51.6298,0.0
-51.6198,0.0
-51.60979999999999,0.0
-51.5998,0.0
-51.5898,0.0
-51.579800000000006,0.0
-51.5698,0.0
-51.559799999999996,0.0
-51.549800000000005,0.0
-51.5398,0.0
-51.529799999999994,0.0
-51.519800000000004,0.0
-51.5098,0.0
-51.49979999999999,0.0
-51.4898,0.0
-51.4798,0.0
-51.469800000000006,0.0
-51.4598,0.0
-51.449799999999996,0.0
-51.439800000000005,0.0
-51.4298,0.0
-51.419799999999995,0.0
-51.409800000000004,0.0
-51.3998,0.0
-51.389799999999994,0.0
-51.3798,0.0
-51.3698,0.0
-51.35979999999999,0.0
-51.3498,0.0
-51.3398,0.0
-51.329800000000006,0.0
-51.3198,0.0
-51.309799999999996,0.0
-51.299800000000005,0.0
-51.2898,0.0
-51.279799999999994,0.0
-51.269800000000004,0.0
-51.2598,0.0
-51.24979999999999,0.0
-51.2398,0.0
-51.2298,0.0
-51.219800000000006,0.0
-51.2098,0.0
-51.199799999999996,0.0
-51.189800000000005,0.0
-51.1798,0.0
-51.169799999999995,0.0
-51.159800000000004,0.0
-51.1498,0.0
-51.139799999999994,0.0
-51.1298,0.0
-51.1198,0.0
-51.10979999999999,0.0
-51.0998,0.0
-51.0898,0.0
-51.079800000000006,0.0
-51.0698,0.0
-51.059799999999996,0.0
-51.049800000000005,0.0
-51.0398,0.0
-51.029799999999994,0.0
-51.019800000000004,0.0
-51.0098,0.0
-50.99979999999999,0.0
-50.9898,0.0
-50.9798,0.0
-50.969800000000006,0.0
-50.9598,0.0
-50.949799999999996,0.0
-50.939800000000005,0.0
-50.9298,0.0
-50.919799999999995,0.0
-50.909800000000004,0.0
-50.8998,0.0
-50.889799999999994,0.0
-50.8798,0.0
-50.8698,0.0
-50.85979999999999,0.0
-50.8498,0.0
-50.8398,0.0
-50.829800000000006,0.0
-50.8198,0.0
-50.809799999999996,0.0
-50.799800000000005,0.0
-50.7898,0.0
-50.779799999999994,0.0
-50.769800000000004,0.0
-50.7598,0.0
-50.74979999999999,0.0
-50.7398,0.0
-50.7298,0.0
-50.719800000000006,0.0
-50.7098,0.0
-50.699799999999996,0.0
-50.689800000000005,0.0
-50.6798,0.0
-50.669799999999995,0.0
-50.659800000000004,0.0
-50.6498,0.0
-50.639799999999994,0.0
-50.6298,0.0
-50.6198,1.89e-16
-50.60979999999999,3.96e-16
-50.5998,8.2e-16
-50.5898,1.68e-15
-50.579800000000006,3.4e-15
-50.5698,6.8e-15
-50.559799999999996,1.35e-14
-50.549800000000005,2.64e-14
-50.5398,5.12e-14
-50.529799999999994,9.83e-14
-50.519800000000004,1.87e-13
-50.5098,3.5e-13
-50.49979999999999,6.5e-13
-50.4898,1.19e-12
-50.4798,2.17e-12
-50.469800000000006,3.9e-12
-50.4598,6.94e-12
-50.449799999999996,1.22e-11
-50.439800000000005,2.13e-11
-50.4298,3.66e-11
-50.419799999999995,6.24e-11
-50.409800000000004,1.05e-10
-50.3998,1.75e-10
-50.389799999999994,2.89e-10
-50.3798,4.71e-10
-50.3698,7.6e-10
-50.35979999999999,1.21e-09
-50.3498,1.92e-09
-50.3398,3e-09
-50.329800000000006,4.63e-09
-50.3198,7.08e-09
-50.309799999999996,1.07e-08
-50.299800000000005,1.6e-08
-50.2898,2.37e-08
-50.279799999999994,3.47e-08
-50.269800000000004,5.03e-08
-50.2598,7.21e-08
-50.24979999999999,1.02e-07
-50.2398,1.43e-07
-50.2298,1.99e-07
-50.219800000000006,2.73e-07
-50.2098,3.7e-07
-50.199799999999996,4.97e-07
-50.189800000000005,6.61e-07
-50.1798,8.68e-07
-50.169799999999995,1.13e-06
-50.159800000000004,1.45e-06
-50.1498,1.85e-06
-50.139799999999994,2.32e-06
-50.1298,2.89e-06
-50.1198,3.57e-06
-50.10979999999999,4.35e-06
-50.0998,5.24e-06
-50.0898,6.25e-06
-50.079800000000006,7.37e-06
-50.0698,8.6e-06
-50.059799999999996,9.93e-06
-50.049800000000005,1.13e-05
-50.0398,1.28e-05
-50.029799999999994,1.43e-05
-50.019800000000004,1.58e-05
-50.0098,1.73e-05
-49.99979999999999,1.87e-05
-49.9898,2.01e-05
-49.9798,2.12e-05
-49.969800000000006,2.22e-05
-49.9598,2.3e-05
-49.949799999999996,2.36e-05
-49.939800000000005,2.4e-05
-49.9298,2.4e-05
-49.919799999999995,2.39e-05
-49.909800000000004,2.34e-05
-49.8998,2.27e-05
-49.889799999999994,2.19e-05
-49.8798,2.08e-05
-49.8698,1.95e-05
-49.85979999999999,1.82e-05
-49.8498,1.67e-05
-49.8398,1.52e-05
-49.829800000000006,1.37e-05
-49.8198,1.22e-05
-49.809799999999996,1.08e-05
-49.799800000000005,9.37e-06
-49.7898,8.08e-06
-49.779799999999994,6.9e-06
-49.769800000000004,5.82e-06
-49.7598,4.86e-06
-49.74979999999999,4.01e-06
-49.7398,3.28e-06
-49.7298,2.65e-06
-49.719800000000006,2.12e-06
-49.7098,1.68e-06
-49.699799999999996,1.31e-06
-49.689800000000005,1.02e-06
-49.6798,7.77e-07
-49.669799999999995,5.89e-07
-49.659800000000004,4.41e-07
-49.6498,3.27e-07
-49.639799999999994,2.4e-07
-49.6298,1.74e-07
-49.6198,1.25e-07
-49.60979999999999,8.87e-08
-49.5998,6.23e-08
-49.5898,4.33e-08
-49.579800000000006,2.97e-08
-49.5698,2.02e-08
-49.559799999999996,1.36e-08
-49.549800000000005,9.05e-09
-49.5398,5.96e-09
-49.529799999999994,3.88e-09
-49.519800000000004,2.5e-09
-49.5098,1.59e-09
-49.49979999999999,1e-09
-49.4898,6.26e-10
-49.4798,3.86e-10
-49.469800000000006,2.36e-10
-49.4598,1.42e-10
-49.449799999999996,8.5e-11
-49.439800000000005,5.02e-11
-49.4298,2.94e-11
-49.419799999999995,1.7e-11
-49.409800000000004,9.71e-12
-49.3998,5.49e-12
-49.389799999999994,3.08e-12
-49.3798,1.7e-12
-49.3698,9.33e-13
-49.35979999999999,5.06e-13
-49.3498,2.71e-13
-49.3398,1.44e-13
-49.329800000000006,7.54e-14
-49.3198,3.91e-14
-49.309799999999996,2.01e-14
-49.299800000000005,1.02e-14
-49.2898,5.13e-15
-49.279799999999994,2.55e-15
-49.269800000000004,1.25e-15
-49.2598,6.1e-16
-49.24979999999999,2.93e-16
-49.2398,1.4e-16
-49.2298,3.14e-23
-49.219800000000006,1.5e-23
-49.2098,0.0
-49.199799999999996,0.0
-49.189800000000005,0.0
-49.1798,0.0
-49.169799999999995,0.0
-49.159800000000004,0.0
-49.1498,0.0
-49.139799999999994,0.0
-49.1298,0.0
-49.1198,0.0
-49.10979999999999,0.0
-49.0998,0.0
-49.0898,0.0
-49.079800000000006,0.0
-49.0698,0.0
-49.059799999999996,0.0
-49.049800000000005,0.0
-49.0398,0.0
-49.029799999999994,0.0
-49.019800000000004,0.0
-49.0098,0.0
-48.99979999999999,0.0
-48.9898,0.0
-48.9798,0.0
-48.969800000000006,0.0
-48.9598,0.0
-48.949799999999996,0.0
-48.939800000000005,0.0
-48.9298,0.0
-48.919799999999995,0.0
-48.909800000000004,0.0
-48.8998,0.0
-48.889799999999994,0.0
-48.8798,0.0
-48.8698,0.0
-48.85979999999999,0.0
-48.8498,0.0
-48.8398,0.0
-48.829800000000006,0.0
-48.8198,0.0
-48.809799999999996,0.0
-48.799800000000005,0.0
-48.7898,0.0
-48.779799999999994,0.0
-48.769800000000004,0.0
-48.7598,0.0
-48.74979999999999,0.0
-48.7398,0.0
-48.7298,0.0
-48.719800000000006,0.0
-48.7098,0.0
-48.699799999999996,0.0
-48.689800000000005,0.0
-48.6798,0.0
-48.669799999999995,0.0
-48.659800000000004,0.0
-48.6498,0.0
-48.639799999999994,0.0
-48.6298,0.0
-48.6198,0.0
-48.60979999999999,0.0
-48.5998,0.0
-48.5898,0.0
-48.579800000000006,0.0
-48.5698,0.0
-48.559799999999996,0.0
-48.549800000000005,0.0
-48.5398,0.0
-48.529799999999994,0.0
-48.519800000000004,0.0
-48.5098,0.0
-48.49979999999999,0.0
-48.4898,0.0
-48.4798,0.0
-48.469800000000006,0.0
-48.4598,0.0
-48.449799999999996,0.0
-48.439800000000005,0.0
-48.4298,0.0
-48.419799999999995,0.0
-48.409800000000004,0.0
-48.3998,0.0
-48.389799999999994,0.0
-48.3798,0.0
-48.3698,0.0
-48.35979999999999,0.0
-48.3498,0.0
-48.3398,0.0
-48.329800000000006,0.0
-48.3198,0.0
-48.309799999999996,0.0
-48.299800000000005,0.0
-48.2898,0.0
-48.279799999999994,0.0
-48.269800000000004,0.0
-48.2598,0.0
-48.24979999999999,0.0
-48.2398,0.0
-48.2298,0.0
-48.219800000000006,0.0
-48.2098,0.0
-48.199799999999996,0.0
-48.189800000000005,0.0
-48.1798,0.0
-48.169799999999995,0.0
-48.159800000000004,0.0
-48.1498,0.0
-48.139799999999994,0.0
-48.1298,0.0
-48.1198,0.0
-48.10979999999999,0.0
-48.0998,0.0
-48.0898,0.0
-48.079800000000006,0.0
-48.0698,0.0
-48.059799999999996,0.0
-48.049800000000005,0.0
-48.0398,0.0
-48.029799999999994,0.0
-48.019800000000004,0.0
-48.0098,0.0
-47.99979999999999,0.0
-47.9898,0.0
-47.9798,0.0
-47.969800000000006,0.0
-47.9598,0.0
-47.949799999999996,0.0
-47.939800000000005,0.0
-47.9298,0.0
-47.919799999999995,0.0
-47.909800000000004,0.0
-47.8998,0.0
-47.889799999999994,0.0
-47.8798,0.0
-47.8698,0.0
-47.85979999999999,0.0
-47.8498,0.0
